Date,Hour
42231,4
42231,5
42231,6
42231,7
42231,8
42231,9
42231,10
42231,11
42231,12
42231,13
42231,14
42231,15
42231,16
42231,17
42231,18
42231,19
42231,20
42231,21
42231,22
42231,23
42232,0
42232,1
42232,2
42232,3
42232,4
42232,5
42232,6
42232,7
42232,8
42232,9
42232,10
42232,11
42232,12
42232,13
42232,14
42232,15
42232,16
42232,17
42232,18
42232,19
42232,20
42232,21
42232,22
42232,23
42233,0
42233,1
42233,2
42233,3
42233,4
42233,5
42233,6
42233,7
42233,8
42233,9
42233,10
42233,11
42233,12
42233,13
42233,14
42233,15
42233,16
42233,17
42233,18
42233,19
42233,20
42233,21
42233,22
42233,23
42234,0
42234,1
42234,2
42234,3
42234,4
42234,5
42234,6
42234,7
42234,8
42234,9
42234,10
42234,11
42234,12
42234,13
42234,14
42234,15
42234,16
42234,17
42234,18
42234,19
42234,20
42234,21
42234,22
42234,23
42235,0
42235,1
42235,2
42235,3
42235,4
42235,5
42235,6
42235,7
42235,8
42235,9
42235,10
42235,11
42235,12
42235,13
42235,14
42235,15
42235,16
42235,17
42235,18
42235,19
42235,20
42235,21
42235,22
42235,23
42236,0
42236,1
42236,2
42236,3
42236,4
42236,5
42236,6
42236,7
42236,8
42236,9
42236,10
42236,11
42236,12
42236,13
42236,14
42236,15
42236,16
42236,17
42236,18
42236,19
42236,20
42236,21
42236,22
42236,23
42237,0
42237,1
42237,2
42237,3
42237,4
42237,5
42237,6
42237,7
42237,8
42237,9
42237,10
42237,11
42237,12
42237,13
42237,14
42237,15
42237,16
42237,17
42237,18
42237,19
42237,20
42237,21
42237,22
42237,23
42238,0
42238,1
42238,2
42238,3
42238,4
42238,5
42238,6
42238,7
42238,8
42238,9
42238,10
42238,11
42238,12
42238,13
42238,14
42238,15
42238,16
42238,17
42238,18
42238,19
42238,20
42238,21
42238,22
42238,23
42239,0
42239,1
42239,2
42239,3
42239,4
42239,5
42239,6
42239,7
42239,8
42239,9
42239,10
42239,11
42239,12
42239,13
42239,14
42239,15
42239,16
42239,17
42239,18
42239,19
42239,20
42239,21
42239,22
42239,23
42240,0
42240,1
42240,2
42240,3
42240,4
42240,5
42240,6
42240,7
42240,8
42240,9
42240,10
42240,11
42240,12
42240,13
42240,14
42240,15
42240,16
42240,17
42240,18
42240,19
42240,20
42240,21
42240,22
42240,23
42241,0
42241,1
42241,2
42241,3
42241,4
42241,5
42241,6
42241,7
42241,8
42241,9
42241,10
42241,11
42241,12
42241,13
42241,14
42241,15
42241,16
42241,17
42241,18
42241,19
42241,20
42241,21
42241,22
42241,23
42242,0
42242,1
42242,2
42242,3
42242,4
42242,5
42242,6
42242,7
42242,8
42242,9
42242,10
42242,11
42242,12
42242,13
42242,14
42242,15
42242,16
42242,17
42242,18
42242,19
42242,20
42242,21
42242,22
42242,23
42243,0
42243,1
42243,2
42243,3
42243,4
42243,5
42243,6
42243,7
42243,8
42243,9
42243,10
42243,11
42243,12
42243,13
42243,14
42243,15
42243,16
42243,17
42243,18
42243,19
42243,20
42243,21
42243,22
42243,23
42244,0
42244,1
42244,2
42244,3
42244,4
42244,5
42244,6
42244,7
42244,8
42244,9
42244,10
42244,11
42244,12
42244,13
42244,14
42244,15
42244,16
42244,17
42244,18
42244,19
42244,20
42244,21
42244,22
42244,23
42245,0
42245,1
42245,2
42245,3
42245,4
42245,5
42245,6
42245,7
42245,8
42245,9
42245,10
42245,11
42245,12
42245,13
42245,14
42245,15
42245,16
42245,17
42245,18
42245,19
42245,20
42245,21
42245,22
42245,23
42246,0
42246,1
42246,2
42246,3
42246,4
42246,5
42246,6
42246,7
42246,8
42246,9
42246,10
42246,11
42246,12
42246,13
42246,14
42246,15
42246,16
42246,17
42246,18
42246,19
42246,20
42246,21
42246,22
42246,23
42247,0
42247,1
42247,2
42247,3
42247,4
42247,5
42247,6
42247,7
42247,8
42247,9
42247,10
42247,11
42247,12
42247,13
42247,14
42247,15
42247,16
42247,17
42247,18
42247,19
42247,20
42247,21
42247,22
42247,23
42248,0
42248,1
42248,2
42248,3
42248,4
42248,5
42248,6
42248,7
42248,8
42248,9
42248,10
42248,11
42248,12
42248,13
42248,14
42248,15
42248,16
42248,17
42248,18
42248,19
42248,20
42248,21
42248,22
42248,23
42249,0
42249,1
42249,2
42249,3
42249,4
42249,5
42249,6
42249,7
42249,8
42249,9
42249,10
42249,11
42249,12
42249,13
42249,14
42249,15
42249,16
42249,17
42249,18
42249,19
42249,20
42249,21
42249,22
42249,23
42250,0
42250,1
42250,2
42250,3
42250,4
42250,5
42250,6
42250,7
42250,8
42250,9
42250,10
42250,11
42250,12
42250,13
42250,14
42250,15
42250,16
42250,17
42250,18
42250,19
42250,20
42250,21
42250,22
42250,23
42251,0
42251,1
42251,2
42251,3
42251,4
42251,5
42251,6
42251,7
42251,8
42251,9
42251,10
42251,11
42251,12
42251,13
42251,14
42251,15
42251,16
42251,17
42251,18
42251,19
42251,20
42251,21
42251,22
42251,23
42252,0
42252,1
42252,2
42252,3
42252,4
42252,5
42252,6
42252,7
42252,8
42252,9
42252,10
42252,11
42252,12
42252,13
42252,14
42252,15
42252,16
42252,17
42252,18
42252,19
42252,20
42252,21
42252,22
42252,23
42253,0
42253,1
42253,2
42253,3
42253,4
42253,5
42253,6
42253,7
42253,8
42253,9
42253,10
42253,11
42253,12
42253,13
42253,14
42253,15
42253,16
42253,17
42253,18
42253,19
42253,20
42253,21
42253,22
42253,23
42254,0
42254,1
42254,2
42254,3
42254,4
42254,5
42254,6
42254,7
42254,8
42254,9
42254,10
42254,11
42254,12
42254,13
42254,14
42254,15
42254,16
42254,17
42254,18
42254,19
42254,20
42254,21
42254,22
42254,23
42255,0
42255,1
42255,2
42255,3
42255,4
42255,5
42255,6
42255,7
42255,8
42255,9
42255,10
42255,11
42255,12
42255,13
42255,14
42255,15
42255,16
42255,17
42255,18
42255,19
42255,20
42255,21
42255,22
42255,23
42256,0
42256,1
42256,2
42256,3
42256,4
42256,5
42256,6
42256,7
42256,8
42256,9
42256,10
42256,11
42256,12
42256,13
42256,14
42256,15
42256,16
42256,17
42256,18
42256,19
42256,20
42256,21
42256,22
42256,23
42257,0
42257,1
42257,2
42257,3
42257,4
42257,5
42257,6
42257,7
42257,8
42257,9
42257,10
42257,11
42257,12
42257,13
42257,14
42257,15
42257,16
42257,17
42257,18
42257,19
42257,20
42257,21
42257,22
42257,23
42258,0
42258,1
42258,2
42258,3
42258,4
42258,5
42258,6
42258,7
42258,8
42258,9
42258,10
42258,11
42258,12
42258,13
42258,14
42258,15
42258,16
42258,17
42258,18
42258,19
42258,20
42258,21
42258,22
42258,23
42259,0
42259,1
42259,2
42259,3
42259,4
42259,5
42259,6
42259,7
42259,8
42259,9
42259,10
42259,11
42259,12
42259,13
42259,14
42259,15
42259,16
42259,17
42259,18
42259,19
42259,20
42259,21
42259,22
42259,23
42260,0
42260,1
42260,2
42260,3
42260,4
42260,5
42260,6
42260,7
42260,8
42260,9
42260,10
42260,11
42260,12
42260,13
42260,14
42260,15
42260,16
42260,17
42260,18
42260,19
42260,20
42260,21
42260,22
42260,23
42261,0
42261,1
42261,2
42261,3
42261,4
42261,5
42261,6
42261,7
42261,8
42261,9
42261,10
42261,11
42261,12
42261,13
42261,14
42261,15
42261,16
42261,17
42261,18
42261,19
42261,20
42261,21
42261,22
42261,23
42262,0
42262,1
42262,2
42262,3
42262,4
42262,5
42262,6
42262,7
42262,8
42262,9
42262,10
42262,11
42262,12
42262,13
42262,14
42262,15
42262,16
42262,17
42262,18
42262,19
42262,20
42262,21
42262,22
42262,23
42263,0
42263,1
42263,2
42263,3
42263,4
42263,5
42263,6
42263,7
42263,8
42263,9
42263,10
42263,11
42263,12
42263,13
42263,14
42263,15
42263,16
42263,17
42263,18
42263,19
42263,20
42263,21
42263,22
42263,23
42264,0
42264,1
42264,2
42264,3
42264,4
42264,5
42264,6
42264,7
42264,8
42264,9
42264,10
42264,11
42264,12
42264,13
42264,14
42264,15
42264,16
42264,17
42264,18
42264,19
42264,20
42264,21
42264,22
42264,23
42265,0
42265,1
42265,2
42265,3
42265,4
42265,5
42265,6
42265,7
42265,8
42265,9
42265,10
42265,11
42265,12
42265,13
42265,14
42265,15
42265,16
42265,17
42265,18
42265,19
42265,20
42265,21
42265,22
42265,23
42266,0
42266,1
42266,2
42266,3
42266,4
42266,5
42266,6
42266,7
42266,8
42266,9
42266,10
42266,11
42266,12
42266,13
42266,14
42266,15
42266,16
42266,17
42266,18
42266,19
42266,20
42266,21
42266,22
42266,23
42267,0
42267,1
42267,2
42267,3
42267,4
42267,5
42267,6
42267,7
42267,8
42267,9
42267,10
42267,11
42267,12
42267,13
42267,14
42267,15
42267,16
42267,17
42267,18
42267,19
42267,20
42267,21
42267,22
42267,23
42268,0
42268,1
42268,2
42268,3
42268,4
42268,5
42268,6
42268,7
42268,8
42268,9
42268,10
42268,11
42268,12
42268,13
42268,14
42268,15
42268,16
42268,17
42268,18
42268,19
42268,20
42268,21
42268,22
42268,23
42269,0
42269,1
42269,2
42269,3
42269,4
42269,5
42269,6
42269,7
42269,8
42269,9
42269,10
42269,11
42269,12
42269,13
42269,14
42269,15
42269,16
42269,17
42269,18
42269,19
42269,20
42269,21
42269,22
42269,23
42270,0
42270,1
42270,2
42270,3
42270,4
42270,5
42270,6
42270,7
42270,8
42270,9
42270,10
42270,11
42270,12
42270,13
42270,14
42270,15
42270,16
42270,17
42270,18
42270,19
42270,20
42270,21
42270,22
42270,23
42271,0
42271,1
42271,2
42271,3
42271,4
42271,5
42271,6
42271,7
42271,8
42271,9
42271,10
42271,11
42271,12
42271,13
42271,14
42271,15
42271,16
42271,17
42271,18
42271,19
42271,20
42271,21
42271,22
42271,23
42272,0
42272,1
42272,2
42272,3
42272,4
42272,5
42272,6
42272,7
42272,8
42272,9
42272,10
42272,11
42272,12
42272,13
42272,14
42272,15
42272,16
42272,17
42272,18
42272,19
42272,20
42272,21
42272,22
42272,23
42273,0
42273,1
42273,2
42273,3
42273,4
42273,5
42273,6
42273,7
42273,8
42273,9
42273,10
42273,11
42273,12
42273,13
42273,14
42273,15
42273,16
42273,17
42273,18
42273,19
42273,20
42273,21
42273,22
42273,23
42274,0
42274,1
42274,2
42274,3
42274,4
42274,5
42274,6
42274,7
42274,8
42274,9
42274,10
42274,11
42274,12
42274,13
42274,14
42274,15
42274,16
42274,17
42274,18
42274,19
42274,20
42274,21
42274,22
42274,23
42275,0
42275,1
42275,2
42275,3
42275,4
42275,5
42275,6
42275,7
42275,8
42275,9
42275,10
42275,11
42275,12
42275,13
42275,14
42275,15
42275,16
42275,17
42275,18
42275,19
42275,20
42275,21
42275,22
42275,23
42276,0
42276,1
42276,2
42276,3
42276,4
42276,5
42276,6
42276,7
42276,8
42276,9
42276,10
42276,11
42276,12
42276,13
42276,14
42276,15
42276,16
42276,17
42276,18
42276,19
42276,20
42276,21
42276,22
42276,23
42277,0
42277,1
42277,2
42277,3
42277,4
42277,5
42277,6
42277,7
42277,8
42277,9
42277,10
42277,11
42277,12
42277,13
42277,14
42277,15
42277,16
42277,17
42277,18
42277,19
42277,20
42277,21
42277,22
42277,23
42278,0
42278,1
42278,2
42278,3
42278,4
42278,5
42278,6
42278,7
42278,8
42278,9
42278,10
42278,11
42278,12
42278,13
42278,14
42278,15
42278,16
42278,17
42278,18
42278,19
42278,20
42278,21
42278,22
42278,23
42279,0
42279,1
42279,2
42279,3
42279,4
42279,5
42279,6
42279,7
42279,8
42279,9
42279,10
42279,11
42279,12
42279,13
42279,14
42279,15
42279,16
42279,17
42279,18
42279,19
42279,20
42279,21
42279,22
42279,23
42280,0
42280,1
42280,2
42280,3
42280,4
42280,5
42280,6
42280,7
42280,8
42280,9
42280,10
42280,11
42280,12
42280,13
42280,14
42280,15
42280,16
42280,17
42280,18
42280,19
42280,20
42280,21
42280,22
42280,23
42281,0
42281,1
42281,2
42281,3
42281,4
42281,5
42281,6
42281,7
42281,8
42281,9
42281,10
42281,11
42281,12
42281,13
42281,14
42281,15
42281,16
42281,17
42281,18
42281,19
42281,20
42281,21
42281,22
42281,23
42282,0
42282,1
42282,2
42282,3
42282,4
42282,5
42282,6
42282,7
42282,8
42282,9
42282,10
42282,11
42282,12
42282,13
42282,14
42282,15
42282,16
42282,17
42282,18
42282,19
42282,20
42282,21
42282,22
42282,23
42283,0
42283,1
42283,2
42283,3
42283,4
42283,5
42283,6
42283,7
42283,8
42283,9
42283,10
42283,11
42283,12
42283,13
42283,14
42283,15
42283,16
42283,17
42283,18
42283,19
42283,20
42283,21
42283,22
42283,23
42284,0
42284,1
42284,2
42284,3
42284,4
42284,5
42284,6
42284,7
42284,8
42284,9
42284,10
42284,11
42284,12
42284,13
42284,14
42284,15
42284,16
42284,17
42284,18
42284,19
42284,20
42284,21
42284,22
42284,23
42285,0
42285,1
42285,2
42285,3
42285,4
42285,5
42285,6
42285,7
42285,8
42285,9
42285,10
42285,11
42285,12
42285,13
42285,14
42285,15
42285,16
42285,17
42285,18
42285,19
42285,20
42285,21
42285,22
42285,23
42286,0
42286,1
42286,2
42286,3
42286,4
42286,5
42286,6
42286,7
42286,8
42286,9
42286,10
42286,11
42286,12
42286,13
42286,14
42286,15
42286,16
42286,17
42286,18
42286,19
42286,20
42286,21
42286,22
42286,23
42287,0
42287,1
42287,2
42287,3
42287,4
42287,5
42287,6
42287,7
42287,8
42287,9
42287,10
42287,11
42287,12
42287,13
42287,14
42287,15
42287,16
42287,17
42287,18
42287,19
42287,20
42287,21
42287,22
42287,23
42288,0
42288,1
42288,2
42288,3
42288,4
42288,5
42288,6
42288,7
42288,8
42288,9
42288,10
42288,11
42288,12
42288,13
42288,14
42288,15
42288,16
42288,17
42288,18
42288,19
42288,20
42288,21
42288,22
42288,23
42289,0
42289,1
42289,2
42289,3
42289,4
42289,5
42289,6
42289,7
42289,8
42289,9
42289,10
42289,11
42289,12
42289,13
42289,14
42289,15
42289,16
42289,17
42289,18
42289,19
42289,20
42289,21
42289,22
42289,23
42290,0
42290,1
42290,2
42290,3
42290,4
42290,5
42290,6
42290,7
42290,8
42290,9
42290,10
42290,11
42290,12
42290,13
42290,14
42290,15
42290,16
42290,17
42290,18
42290,19
42290,20
42290,21
42290,22
42290,23
42291,0
42291,1
42291,2
42291,3
42291,4
42291,5
42291,6
42291,7
42291,8
42291,9
42291,10
42291,11
42291,12
42291,13
42291,14
42291,15
42291,16
42291,17
42291,18
42291,19
42291,20
42291,21
42291,22
42291,23
42292,0
42292,1
42292,2
42292,3
42292,4
42292,5
42292,6
42292,7
42292,8
42292,9
42292,10
42292,11
42292,12
42292,13
42292,14
42292,15
42292,16
42292,17
42292,18
42292,19
42292,20
42292,21
42292,22
42292,23
42293,0
42293,1
42293,2
42293,3
42293,4
42293,5
42293,6
42293,7
42293,8
42293,9
42293,10
42293,11
42293,12
42293,13
42293,14
42293,15
42293,16
42293,17
42293,18
42293,19
42293,20
42293,21
42293,22
42293,23
42294,0
42294,1
42294,2
42294,3
42294,4
42294,5
42294,6
42294,7
42294,8
42294,9
42294,10
42294,11
42294,12
42294,13
42294,14
42294,15
42294,16
42294,17
42294,18
42294,19
42294,20
42294,21
42294,22
42294,23
42295,0
42295,1
42295,2
42295,3
42295,4
42295,5
42295,6
42295,7
42295,8
42295,9
42295,10
42295,11
42295,12
42295,13
42295,14
42295,15
42295,16
42295,17
42295,18
42295,19
42295,20
42295,21
42295,22
42295,23
42296,0
42296,1
42296,2
42296,3
42296,4
42296,5
42296,6
42296,7
42296,8
42296,9
42296,10
42296,11
42296,12
42296,13
42296,14
42296,15
42296,16
42296,17
42296,18
42296,19
42296,20
42296,21
42296,22
42296,23
42297,0
42297,1
42297,2
42297,3
42297,4
42297,5
42297,6
42297,7
42297,8
42297,9
42297,10
42297,11
42297,12
42297,13
42297,14
42297,15
42297,16
42297,17
42297,18
42297,19
42297,20
42297,21
42297,22
42297,23
42298,0
42298,1
42298,2
42298,3
42298,4
42298,5
42298,6
42298,7
42298,8
42298,9
42298,10
42298,11
42298,12
42298,13
42298,14
42298,15
42298,16
42298,17
42298,18
42298,19
42298,20
42298,21
42298,22
42298,23
42299,0
42299,1
42299,2
42299,3
42299,4
42299,5
42299,6
42299,7
42299,8
42299,9
42299,10
42299,11
42299,12
42299,13
42299,14
42299,15
42299,16
42299,17
42299,18
42299,19
42299,20
42299,21
42299,22
42299,23
42300,0
42300,1
42300,2
42300,3
42300,4
42300,5
42300,6
42300,7
42300,8
42300,9
42300,10
42300,11
42300,12
42300,13
42300,14
42300,15
42300,16
42300,17
42300,18
42300,19
42300,20
42300,21
42300,22
42300,23
42301,0
42301,1
42301,2
42301,3
42301,4
42301,5
42301,6
42301,7
42301,8
42301,9
42301,10
42301,11
42301,12
42301,13
42301,14
42301,15
42301,16
42301,17
42301,18
42301,19
42301,20
42301,21
42301,22
42301,23
42302,0
42302,1
42302,2
42302,3
42302,4
42302,5
42302,6
42302,7
42302,8
42302,9
42302,10
42302,11
42302,12
42302,13
42302,14
42302,15
42302,16
42302,17
42302,18
42302,19
42302,20
42302,21
42302,22
42302,23
42303,0
42303,1
42303,2
42303,3
42303,4
42303,5
42303,6
42303,7
42303,8
42303,9
42303,10
42303,11
42303,12
42303,13
42303,14
42303,15
42303,16
42303,17
42303,18
42303,19
42303,20
42303,21
42303,22
42303,23
42304,0
42304,1
42304,2
42304,3
42304,4
42304,5
42304,6
42304,7
42304,8
42304,9
42304,10
42304,11
42304,12
42304,13
42304,14
42304,15
42304,16
42304,17
42304,18
42304,19
42304,20
42304,21
42304,22
42304,23
42305,0
42305,1
42305,2
42305,3
42305,4
42305,5
42305,6
42305,7
42305,8
42305,9
42305,10
42305,11
42305,12
42305,13
42305,14
42305,15
42305,16
42305,17
42305,18
42305,19
42305,20
42305,21
42305,22
42305,23
42306,0
42306,1
42306,2
42306,3
42306,4
42306,5
42306,6
42306,7
42306,8
42306,9
42306,10
42306,11
42306,12
42306,13
42306,14
42306,15
42306,16
42306,17
42306,18
42306,19
42306,20
42306,21
42306,22
42306,23
42307,0
42307,1
42307,2
42307,3
42307,4
42307,5
42307,6
42307,7
42307,8
42307,9
42307,10
42307,11
42307,12
42307,13
42307,14
42307,15
42307,16
42307,17
42307,18
42307,19
42307,20
42307,21
42307,22
42307,23
42308,0
42308,1
42308,2
42308,3
42308,4
42308,5
42308,6
42308,7
42308,8
42308,9
42308,10
42308,11
42308,12
42308,13
42308,14
42308,15
42308,16
42308,17
42308,18
42308,19
42308,20
42308,21
42308,22
42308,23
42309,0
42309,1
42309,2
42309,3
42309,4
42309,5
42309,6
42309,7
42309,8
42309,9
42309,10
42309,11
42309,12
42309,13
42309,14
42309,15
42309,16
42309,17
42309,18
42309,19
42309,20
42309,21
42309,22
42309,23
42310,0
42310,1
42310,2
42310,3
42310,4
42310,5
42310,6
42310,7
42310,8
42310,9
42310,10
42310,11
42310,12
42310,13
42310,14
42310,15
42310,16
42310,17
42310,18
42310,19
42310,20
42310,21
42310,22
42310,23
42311,0
42311,1
42311,2
42311,3
42311,4
42311,5
42311,6
42311,7
42311,8
42311,9
42311,10
42311,11
42311,12
42311,13
42311,14
42311,15
42311,16
42311,17
42311,18
42311,19
42311,20
42311,21
42311,22
42311,23
42312,0
42312,1
42312,2
42312,3
42312,4
42312,5
42312,6
42312,7
42312,8
42312,9
42312,10
42312,11
42312,12
42312,13
42312,14
42312,15
42312,16
42312,17
42312,18
42312,19
42312,20
42312,21
42312,22
42312,23
42313,0
42313,1
42313,2
42313,3
42313,4
42313,5
42313,6
42313,7
42313,8
42313,9
42313,10
42313,11
42313,12
42313,13
42313,14
42313,15
42313,16
42313,17
42313,18
42313,19
42313,20
42313,21
42313,22
42313,23
42314,0
42314,1
42314,2
42314,3
42314,4
42314,5
42314,6
42314,7
42314,8
42314,9
42314,10
42314,11
42314,12
42314,13
42314,14
42314,15
42314,16
42314,17
42314,18
42314,19
42314,20
42314,21
42314,22
42314,23
42315,0
42315,1
42315,2
42315,3
42315,4
42315,5
42315,6
42315,7
42315,8
42315,9
42315,10
42315,11
42315,12
42315,13
42315,14
42315,15
42315,16
42315,17
42315,18
42315,19
42315,20
42315,21
42315,22
42315,23
42316,0
42316,1
42316,2
42316,3
42316,4
42316,5
42316,6
42316,7
42316,8
42316,9
42316,10
42316,11
42316,12
42316,13
42316,14
42316,15
42316,16
42316,17
42316,18
42316,19
42316,20
42316,21
42316,22
42316,23
42317,0
42317,1
42317,2
42317,3
42317,4
42317,5
42317,6
42317,7
42317,8
42317,9
42317,10
42317,11
42317,12
42317,13
42317,14
42317,15
42317,16
42317,17
42317,18
42317,19
42317,20
42317,21
42317,22
42317,23
42318,0
42318,1
42318,2
42318,3
42318,4
42318,5
42318,6
42318,7
42318,8
42318,9
42318,10
42318,11
42318,12
42318,13
42318,14
42318,15
42318,16
42318,17
42318,18
42318,19
42318,20
42318,21
42318,22
42318,23
42319,0
42319,1
42319,2
42319,3
42319,4
42319,5
42319,6
42319,7
42319,8
42319,9
42319,10
42319,11
42319,12
42319,13
42319,14
42319,15
42319,16
42319,17
42319,18
42319,19
42319,20
42319,21
42319,22
42319,23
42320,0
42320,1
42320,2
42320,3
42320,4
42320,5
42320,6
42320,7
42320,8
42320,9
42320,10
42320,11
42320,12
42320,13
42320,14
42320,15
42320,16
42320,17
42320,18
42320,19
42320,20
42320,21
42320,22
42320,23
42321,0
42321,1
42321,2
42321,3
42321,4
42321,5
42321,6
42321,7
42321,8
42321,9
42321,10
42321,11
42321,12
42321,13
42321,14
42321,15
42321,16
42321,17
42321,18
42321,19
42321,20
42321,21
42321,22
42321,23
42322,0
42322,1
42322,2
42322,3
42322,4
42322,5
42322,6
42322,7
42322,8
42322,9
42322,10
42322,11
42322,12
42322,13
42322,14
42322,15
42322,16
42322,17
42322,18
42322,19
42322,20
42322,21
42322,22
42322,23
42323,0
42323,1
42323,2
42323,3
42323,4
42323,5
42323,6
42323,7
42323,8
42323,9
42323,10
42323,11
42323,12
42323,13
42323,14
42323,15
42323,16
42323,17
42323,18
42323,19
42323,20
42323,21
42323,22
42323,23
42324,0
42324,1
42324,2
42324,3
42324,4
42324,5
42324,6
42324,7
42324,8
42324,9
42324,10
42324,11
42324,12
42324,13
42324,14
42324,15
42324,16
42324,17
42324,18
42324,19
42324,20
42324,21
42324,22
42324,23
42325,0
42325,1
42325,2
42325,3
42325,4
42325,5
42325,6
42325,7
42325,8
42325,9
42325,10
42325,11
42325,12
42325,13
42325,14
42325,15
42325,16
42325,17
42325,18
42325,19
42325,20
42325,21
42325,22
42325,23
42326,0
42326,1
42326,2
42326,3
42326,4
42326,5
42326,6
42326,7
42326,8
42326,9
42326,10
42326,11
42326,12
42326,13
42326,14
42326,15
42326,16
42326,17
42326,18
42326,19
42326,20
42326,21
42326,22
42326,23
42327,0
42327,1
42327,2
42327,3
42327,4
42327,5
42327,6
42327,7
42327,8
42327,9
42327,10
42327,11
42327,12
42327,13
42327,14
42327,15
42327,16
42327,17
42327,18
42327,19
42327,20
42327,21
42327,22
42327,23
42328,0
42328,1
42328,2
42328,3
42328,4
42328,5
42328,6
42328,7
42328,8
42328,9
42328,10
42328,11
42328,12
42328,13
42328,14
42328,15
42328,16
42328,17
42328,18
42328,19
42328,20
42328,21
42328,22
42328,23
42329,0
42329,1
42329,2
42329,3
42329,4
42329,5
42329,6
42329,7
42329,8
42329,9
42329,10
42329,11
42329,12
42329,13
42329,14
42329,15
42329,16
42329,17
42329,18
42329,19
42329,20
42329,21
42329,22
42329,23
42330,0
42330,1
42330,2
42330,3
42330,4
42330,5
42330,6
42330,7
42330,8
42330,9
42330,10
42330,11
42330,12
42330,13
42330,14
42330,15
42330,16
42330,17
42330,18
42330,19
42330,20
42330,21
42330,22
42330,23
42331,0
42331,1
42331,2
42331,3
42331,4
42331,5
42331,6
42331,7
42331,8
42331,9
42331,10
42331,11
42331,12
42331,13
42331,14
42331,15
42331,16
42331,17
42331,18
42331,19
42331,20
42331,21
42331,22
42331,23
42332,0
42332,1
42332,2
42332,3
42332,4
42332,5
42332,6
42332,7
42332,8
42332,9
42332,10
42332,11
42332,12
42332,13
42332,14
42332,15
42332,16
42332,17
42332,18
42332,19
42332,20
42332,21
42332,22
42332,23
42333,0
42333,1
42333,2
42333,3
42333,4
42333,5
42333,6
42333,7
42333,8
42333,9
42333,10
42333,11
42333,12
42333,13
42333,14
42333,15
42333,16
42333,17
42333,18
42333,19
42333,20
42333,21
42333,22
42333,23
42334,0
42334,1
42334,2
42334,3
42334,4
42334,5
42334,6
42334,7
42334,8
42334,9
42334,10
42334,11
42334,12
42334,13
42334,14
42334,15
42334,16
42334,17
42334,18
42334,19
42334,20
42334,21
42334,22
42334,23
42335,0
42335,1
42335,2
42335,3
42335,4
42335,5
42335,6
42335,7
42335,8
42335,9
42335,10
42335,11
42335,12
42335,13
42335,14
42335,15
42335,16
42335,17
42335,18
42335,19
42335,20
42335,21
42335,22
42335,23
42336,0
42336,1
42336,2
42336,3
42336,4
42336,5
42336,6
42336,7
42336,8
42336,9
42336,10
42336,11
42336,12
42336,13
42336,14
42336,15
42336,16
42336,17
42336,18
42336,19
42336,20
42336,21
42336,22
42336,23
42337,0
42337,1
42337,2
42337,3
42337,4
42337,5
42337,6
42337,7
42337,8
42337,9
42337,10
42337,11
42337,12
42337,13
42337,14
42337,15
42337,16
42337,17
42337,18
42337,19
42337,20
42337,21
42337,22
42337,23
42338,0
42338,1
42338,2
42338,3
42338,4
42338,5
42338,6
42338,7
42338,8
42338,9
42338,10
42338,11
42338,12
42338,13
42338,14
42338,15
42338,16
42338,17
42338,18
42338,19
42338,20
42338,21
42338,22
42338,23
42339,0
42339,1
42339,2
42339,3
42339,4
42339,5
42339,6
42339,7
42339,8
42339,9
42339,10
42339,11
42339,12
42339,13
42339,14
42339,15
42339,16
42339,17
42339,18
42339,19
42339,20
42339,21
42339,22
42339,23
42340,0
42340,1
42340,2
42340,3
42340,4
42340,5
42340,6
42340,7
42340,8
42340,9
42340,10
42340,11
42340,12
42340,13
42340,14
42340,15
42340,16
42340,17
42340,18
42340,19
42340,20
42340,21
42340,22
42340,23
42341,0
42341,1
42341,2
42341,3
42341,4
42341,5
42341,6
42341,7
42341,8
42341,9
42341,10
42341,11
42341,12
42341,13
42341,14
42341,15
42341,16
42341,17
42341,18
42341,19
42341,20
42341,21
42341,22
42341,23
42342,0
42342,1
42342,2
42342,3
42342,4
42342,5
42342,6
42342,7
42342,8
42342,9
42342,10
42342,11
42342,12
42342,13
42342,14
42342,15
42342,16
42342,17
42342,18
42342,19
42342,20
42342,21
42342,22
42342,23
42343,0
42343,1
42343,2
42343,3
42343,4
42343,5
42343,6
42343,7
42343,8
42343,9
42343,10
42343,11
42343,12
42343,13
42343,14
42343,15
42343,16
42343,17
42343,18
42343,19
42343,20
42343,21
42343,22
42343,23
42344,0
42344,1
42344,2
42344,3
42344,4
42344,5
42344,6
42344,7
42344,8
42344,9
42344,10
42344,11
42344,12
42344,13
42344,14
42344,15
42344,16
42344,17
42344,18
42344,19
42344,20
42344,21
42344,22
42344,23
42345,0
42345,1
42345,2
42345,3
42345,4
42345,5
42345,6
42345,7
42345,8
42345,9
42345,10
42345,11
42345,12
42345,13
42345,14
42345,15
42345,16
42345,17
42345,18
42345,19
42345,20
42345,21
42345,22
42345,23
42346,0
42346,1
42346,2
42346,3
42346,4
42346,5
42346,6
42346,7
42346,8
42346,9
42346,10
42346,11
42346,12
42346,13
42346,14
42346,15
42346,16
42346,17
42346,18
42346,19
42346,20
42346,21
42346,22
42346,23
42347,0
42347,1
42347,2
42347,3
42347,4
42347,5
42347,6
42347,7
42347,8
42347,9
42347,10
42347,11
42347,12
42347,13
42347,14
42347,15
42347,16
42347,17
